,participant_A,participant_B
95238,11890909,11891274
95239,11890874,11890971
95240,11889646,11890191
95241,11890198,11891127
95242,11890172,11890942
95243,11890361,11890641
95244,11890155,11890700
95245,11889688,11891007
95246,11890820,11892067
95247,11890354,11890407
95248,11890204,11891020
95249,11890062,11892045
95250,11890167,11890724
95251,11890078,11891314
95252,11889650,11890064
95253,11890510,11907093
95254,11890193,11890745
95255,11890687,11890749
95256,11890440,11891100
95257,11890874,11891218
95258,11890127,11890673
95259,11890558,11890789
95260,11890767,11890874
95261,11890201,11890741
95262,11890390,11890870
95263,11890064,11891008
95264,11890156,11891270
95265,11890437,11907112
95266,11890454,11891280
95267,11890696,11891270
95268,11890062,11891181
95269,11890279,11890641
95270,11890302,11892163
95271,11890132,11890674
95272,11890308,11891810
95273,11890647,11890669
95274,11890063,11890687
95275,11890437,11891011
95276,11891742,11891810
95277,11890960,11891337
95278,11890143,11890659
95279,11890101,11890837
95280,11889650,11890385
95281,11890214,11890244
95282,11890171,11890900
95283,11890077,11890097
95284,11890079,11890100
95285,11890253,11890400
95286,11890407,11890990
95287,11890097,11890416
95288,11890946,11891274
95289,11890160,11890558
95290,11890308,11891966
95291,11890965,11891981
95292,11890453,11890745
95293,11890114,11890121
95294,11890251,11890750
95295,11890354,11890612
95296,11890586,11907431
95297,11889688,11890850
95298,11890475,11891970
95299,11890697,11891726
95300,11890175,11892079
95301,11890062,11890821
95302,11889651,11890096
95303,11890557,11907116
95304,11890127,11890558
95305,11890656,11891337
95306,11890114,11890417
95307,11890966,11891966
95308,11890324,11890619
95309,11890223,11891020
95310,11890118,11890310
95311,11890105,11890907
95312,11889688,11890685
95313,11890396,11890440
95314,11890086,11890180
95315,11890265,11890320
95316,11890789,11891997
95317,11890978,11891335
95318,11890744,11890997
95319,11890262,11890376
95320,11890201,11890312
95321,11890837,11891793
95322,11890647,11891147
95323,11890109,11890510
95324,11890674,11890707
95325,11890741,11891086
95326,11890274,11891732
95327,11890306,11890857
95328,11890094,11890656
95329,11890814,11891198
95330,11890102,11890607
95331,11890168,11892051
95332,11890262,11890674
95333,11890198,11890382
95334,11890210,11890821
95335,11890096,11890192
95336,11890233,11890269
95337,11890150,11890573
95338,11890271,11890366
95339,11890183,11890423
95340,11890289,11890302
95341,11890224,11890300
95342,11890430,11890440
95343,11890062,11890097
95344,11890573,11891335
95345,11890122,11890670
95346,11890319,11891793
95347,11890075,11890920
95348,11890251,11890700
95349,11891028,11891268
95350,11889718,11890282
95351,11890244,11892224
95352,11890097,11890146
95353,11890180,11890216
95354,11890423,11890518
95355,11890077,11890269
95356,11890567,11891261
95357,11890193,11891228
95358,11890524,11890696
95359,11891732,11892054
95360,11889644,11890594
95361,11890430,11890558
95362,11889652,11891020
95363,11891173,11891941
95364,11889652,11891047
95365,11890172,11891742
95366,11890262,11890945
95367,11890256,11890265
95368,11890194,11890298
95369,11890127,11890369
95370,11890209,11890887
95371,11890224,11890440
95372,11890378,11891216
95373,11890065,11892163
95374,11890086,11890154
95375,11890314,11890652
95376,11890185,11890312
95377,11890221,11890892
95378,11890157,11890216
95379,11890119,11890374
95380,11890177,11891732
95381,11890148,11890850
95382,11889652,11890770
95383,11890149,11890468
95384,11890175,11890518
95385,11891080,11891731
95386,11890324,11890965
95387,11890308,11890477
95388,11890329,11890460
95389,11890468,11890573
95390,11890185,11890635
95391,11891973,11907178
95392,11890158,11890328
95393,11890416,11891143
95394,11890699,11890850
95395,11890272,11890741
95396,11890417,11891261
95397,11891008,11891280
95398,11890147,11890909
95399,11890368,11891228
95400,11890529,11892250
95401,11890200,11890204
95402,11890858,11891206
95403,11890478,11890978
95404,11890473,11891136
95405,11889643,11890086
95406,11890376,11891314
95407,11890430,11890522
95408,11890789,11891810
95409,11891218,11891997
95410,11890100,11890167
95411,11890707,11891926
95412,11890536,11891944
95413,11890194,11891762
95414,11890122,11890548
95415,11890470,11891020
95416,11890166,11890910
95417,11890100,11890734
95418,11890064,11891280
95419,11890440,11891926
95420,11890700,11891322
95421,11890365,11890416
95422,11890174,11890557
95423,11890072,11891725
95424,11890545,11907116
95425,11890319,11892172
95426,11890084,11890314
95427,11890106,11890858
95428,11890366,11890581
95429,11890197,11890578
95430,11890821,11891997
95431,11890518,11891038
95432,11890150,11907093
95433,11890811,11907431
95434,11890219,11892172
95435,11890376,11890857
95436,11890220,11890331
95437,11890687,11907431
95438,11890374,11890775
95439,11889654,11890082
95440,11890468,11890565
95441,11890978,11891249
95442,11890144,11890160
95443,11890097,11890432
95444,11890354,11891279
95445,11890990,11891726
95446,11891725,11891727
95447,11890328,11890422
95448,11890477,11891731
95449,11890541,11890844
95450,11890191,11890879
95451,11890594,11890801
95452,11890670,11892195
95453,11890148,11890155
95454,11890398,11891270
95455,11891143,11891944
95456,11890618,11891970
95457,11890107,11890541
95458,11891249,11891267
95459,11890105,11890151
95460,11890244,11890319
95461,11890576,11891147
95462,11890132,11891926
95463,11890158,11890194
95464,11890656,11892163
95465,11890065,11891060
95466,11890229,11891140
95467,11890256,11891997
95468,11890253,11890820
95469,11890380,11891008
95470,11890558,11890668
95471,11890454,11891279
95472,11890078,11890909
95473,11890983,11891759
95474,11890495,11890801
95475,11891002,11892183
95476,11890197,11891094
95477,11890193,11891997
95478,11890132,11890518
95479,11890265,11891228
95480,11890586,11907098
95481,11890183,11890204
95482,11890142,11890346
95483,11890524,11890750
95484,11890228,11890523
95485,11889645,11890510
95486,11891039,11891335
95487,11890182,11892037
95488,11891206,11891793
95489,11890433,11892205
95490,11889652,11891770
95491,11890468,11907089
95492,11890228,11890428
95493,11890121,11890518
95494,11890558,11891787
95495,11889688,11890118
95496,11890423,11890767
95497,11890484,11890539
95498,11890647,11891727
95499,11890394,11907171
95500,11890120,11890229
95501,11891268,11892163
95502,11890334,11891173
95503,11890330,11890460
95504,11890094,11890339
95505,11890428,11890910
95506,11890166,11907109
95507,11890244,11890909
95508,11890919,11891270
95509,11890125,11890189
95510,11890536,11892163
95511,11890156,11891997
95512,11890536,11891136
95513,11890428,11890967
95514,11889651,11890150
95515,11890220,11890394
95516,11890394,11890656
95517,11890077,11890558
95518,11890607,11891973
95519,11890265,11890303
95520,11890150,11890811
95521,11890172,11890368
95522,11890744,11891008
95523,11890861,11891134
95524,11890147,11891758
95525,11890473,11890767
95526,11890992,11891725
95527,11890579,11890898
95528,11890378,11892213
95529,11890221,11890601
95530,11890111,11891787
95531,11890394,11890750
95532,11890167,11890678
95533,11890396,11890698
95534,11890256,11890959
95535,11890118,11890182
95536,11890400,11890990
95537,11892051,11892213
95538,11890900,11891322
95539,11890221,11890967
95540,11890883,11891034
95541,11890142,11891725
95542,11890287,11890579
95543,11890096,11890371
95544,11890256,11890699
95545,11890105,11890805
95546,11890144,11890942
95547,11890125,11891140
95548,11890868,11892178
95549,11889649,11890084
95550,11890107,11890898
95551,11890567,11890865
95552,11890576,11891158
95553,11890107,11890158
95554,11890433,11890581
95555,11890108,11891269
95556,11890655,11892037
95557,11890855,11891020
95558,11890302,11890821
95559,11889649,11890144
95560,11889643,11890967
95561,11890700,11890775
95562,11889654,11890062
95563,11890394,11890804
95564,11890314,11891028
95565,11890142,11890209
95566,11890575,11890789
95567,11890365,11891269
95568,11890368,11890468
95569,11890100,11890539
95570,11890148,11890730
95571,11890520,11890801
95572,11890059,11890376
95573,11890437,11892169
95574,11890647,11890978
95575,11890552,11890578
95576,11890168,11892054
95577,11890078,11891100
95578,11890191,11890811
95579,11890191,11890959
95580,11890394,11892169
95581,11890059,11890088
95582,11890437,11890850
95583,11890143,11890541
95584,11890501,11891025
95585,11890337,11892169
95586,11890378,11890539
95587,11890694,11890801
95588,11891335,11891973
95589,11890146,11890652
95590,11890201,11890705
95591,11890146,11890339
95592,11890299,11890430
95593,11890609,11890804
95594,11890101,11890253
95595,11890418,11890477
95596,11890385,11891020
95597,11890168,11890314
95598,11890269,11890812
95599,11890167,11890619
95600,11890237,11892224
95601,11890295,11890992
95602,11890956,11891269
95603,11890313,11891020
95604,11890082,11891280
95605,11890082,11892051
95606,11891011,11891314
95607,11890327,11892045
95608,11890523,11891034
95609,11889718,11890147
95610,11890591,11890987
95611,11890407,11890668
95612,11890182,11890750
95613,11890770,11891206
95614,11890770,11891793
95615,11890470,11890501
95616,11891086,11891944
95617,11890868,11890960
95618,11890591,11891341
95619,11890942,11890990
95620,11890163,11891034
95621,11890673,11907136
95622,11890082,11891981
95623,11890146,11890367
95624,11890075,11890909
95625,11890271,11890701
95626,11890749,11891726
95627,11890245,11890619
95628,11890578,11892178
95629,11890329,11891218
95630,11890272,11891944
95631,11890118,11890119
95632,11890228,11890423
95633,11890482,11890598
95634,11890545,11891025
95635,11890121,11891742
95636,11890243,11890960
95637,11890147,11892045
95638,11889718,11890741
95639,11890366,11890470
95640,11890123,11890177
95641,11891212,11891997
95642,11890575,11891158
95643,11890243,11890253
95644,11891261,11891810
95645,11890302,11890330
95646,11890274,11890523
95647,11890216,11890351
95648,11891030,11891944
95649,11890171,11890210
95650,11890102,11890107
95651,11890396,11890557
95652,11890111,11890607
95653,11890402,11891136
95654,11890079,11890440
95655,11890086,11890221
95656,11890945,11891261
95657,11890502,11890883
95658,11890117,11890261
95659,11890797,11890857
95660,11890058,11890501
95661,11890385,11890942
95662,11890749,11907136
95663,11890910,11907431
95664,11890127,11890437
95665,11890129,11890157
95666,11890522,11890868
95667,11891181,11891726
95668,11890407,11890900
95669,11890097,11890113
95670,11890151,11890368
95671,11890539,11907178
95672,11890784,11891337
95673,11890675,11892051
95674,11890273,11890313
95675,11890454,11891793
95676,11890173,11890529
95677,11890366,11891143
95678,11889654,11891136
95679,11890077,11890237
95680,11890209,11890978
95681,11890132,11890175
95682,11889644,11890971
95683,11890430,11890907
95684,11890396,11890995
95685,11890804,11890959
95686,11890094,11890767
95687,11890118,11890376
95688,11890868,11891047
95689,11890545,11890591
95690,11891279,11891981
95691,11890122,11891218
95692,11890907,11891002
95693,11890675,11892178
95694,11891797,11892183
95695,11892201,11892213
95696,11890220,11890983
95697,11889645,11890548
95698,11890261,11890427
95699,11890581,11890909
95700,11890991,11892037
95701,11890196,11890265
95702,11890101,11890303
95703,11890259,11891956
95704,11890855,11891203
95705,11889651,11890635
95706,11890062,11891008
95707,11890330,11890983
95708,11890109,11890205
95709,11890129,11907111
95710,11890971,11890990
95711,11890228,11907111
95712,11890789,11891030
95713,11889643,11890096
95714,11890354,11890475
95715,11890240,11891269
95716,11891002,11891110
95717,11890134,11890502
95718,11890579,11891082
95719,11890858,11891100
95720,11890096,11890251
95721,11890394,11891110
95722,11889665,11891787
95723,11890154,11890811
95724,11890678,11890734
95725,11890812,11891261
95726,11890062,11890251
95727,11890101,11892054
95728,11890063,11892045
95729,11890132,11891086
95730,11890226,11890750
95731,11890114,11890502
95732,11890282,11890619
95733,11890524,11890607
95734,11891268,11891810
95735,11890312,11890942
95736,11890685,11890919
95737,11889688,11890707
95738,11890767,11891970
95739,11890147,11890328
95740,11890380,11890898
95741,11890089,11890750
95742,11890148,11890418
95743,11889650,11891039
95744,11890402,11890422
95745,11890151,11890655
95746,11890221,11890709
95747,11890361,11892024
95748,11890501,11890812
95749,11890175,11892195
95750,11890400,11890575
95751,11890959,11890966
95752,11890670,11890820
95753,11890300,11890406
95754,11890156,11890705
95755,11890749,11890902
95756,11890118,11891956
95757,11890163,11890673
95758,11890811,11892169
95759,11889654,11890171
95760,11890820,11892037
95761,11890300,11891810
95762,11890064,11890659
95763,11890330,11890946
95764,11890196,11890557
95765,11890149,11892024
95766,11890173,11890214
95767,11890074,11890670
95768,11890156,11890811
95769,11890385,11892169
95770,11890354,11892003
95771,11890685,11891115
95772,11890265,11892205
95773,11890255,11890475
95774,11890346,11890382
95775,11890261,11892054
95776,11891082,11891134
95777,11890215,11890978
95778,11890907,11907093
95779,11890132,11892182
95780,11890091,11891173
95781,11890997,11891007
95782,11890193,11890750
95783,11890308,11890696
95784,11891997,11907431
95785,11890216,11907116
95786,11890558,11892054
95787,11890132,11890874
95788,11890454,11890659
95789,11889688,11890174
95790,11890346,11890619
95791,11890576,11891231
95792,11890108,11891742
95793,11890423,11891325
95794,11890314,11890655
95795,11890740,11890945
95796,11891047,11891731
95797,11890540,11891926
95798,11890850,11891080
95799,11890284,11890330
95800,11890274,11891770
95801,11890428,11891025
95802,11890330,11890959
95803,11890701,11890870
95804,11890330,11890741
95805,11890351,11907109
95806,11890587,11891080
95807,11890117,11890221
95808,11890367,11890837
95809,11890313,11890857
95810,11890707,11890865
95811,11890767,11891030
95812,11890146,11891136
95813,11890390,11890478
95814,11890367,11890959
95815,11891030,11891268
95816,11890848,11891187
95817,11890314,11890811
95818,11890091,11891216
95819,11890529,11890700
95820,11890119,11890591
95821,11890157,11890576
95822,11890369,11891732
95823,11890415,11890705
95824,11890134,11890244
95825,11890700,11890701
95826,11890122,11890123
95827,11891268,11907098
95828,11890502,11891961
95829,11889646,11890117
95830,11890086,11890255
95831,11890107,11890565
95832,11890320,11890740
95833,11890417,11907109
95834,11890125,11890647
95835,11890363,11890923
95836,11890282,11891926
95837,11890369,11891203
95838,11891797,11891997
95839,11890256,11890821
95840,11890303,11891280
95841,11890173,11890591
95842,11890160,11890687
95843,11890062,11890887
95844,11890146,11890720
95845,11889718,11890655
95846,11890385,11891325
95847,11890575,11891268
95848,11890879,11891143
95849,11890892,11891039
95850,11890302,11890659
95851,11890484,11890655
95852,11890068,11890285
95853,11890406,11890690
95854,11890647,11890741
95855,11889646,11890942
95856,11890144,11890220
95857,11890163,11890855
95858,11890579,11891726
95859,11890089,11891060
95860,11890523,11890965
95861,11890423,11891216
95862,11890126,11890289
95863,11890334,11890750
95864,11890601,11907098
95865,11890749,11891731
95866,11890118,11890194
95867,11890166,11892024
95868,11891140,11891147
95869,11890262,11890775
95870,11890216,11890378
95871,11890740,11891322
95872,11890490,11891944
95873,11890209,11890378
95874,11890147,11892079
95875,11890394,11890539
95876,11890365,11890753
95877,11890269,11890380
95878,11890113,11891793
95879,11890146,11890730
95880,11890635,11891731
95881,11890415,11890548
95882,11890601,11907178
95883,11890253,11890529
95884,11890673,11891086
95885,11890331,11890591
95886,11891011,11891973
95887,11890323,11890565
95888,11890068,11890812
95889,11890457,11890971
95890,11890601,11890868
95891,11890659,11890892
95892,11890565,11890607
95893,11890118,11890730
95894,11890077,11907109
95895,11890591,11890698
95896,11890221,11891203
95897,11890192,11891094
95898,11889643,11891314
95899,11890233,11890579
95900,11890609,11890749
95901,11890226,11890801
95902,11890495,11891100
95903,11890227,11890587
95904,11890129,11890855
95905,11890295,11890670
95906,11890077,11890129
95907,11890524,11891322
95908,11890065,11890173
95909,11890111,11890223
95910,11890302,11891206
95911,11890454,11890749
95912,11890400,11890698
95913,11890609,11891279
95914,11890144,11890314
95915,11891153,11891187
95916,11890279,11890573
95917,11890180,11891759
95918,11890314,11907089
95919,11890107,11891274
95920,11891060,11891337
95921,11890960,11891127
95922,11890310,11891268
95923,11890366,11890440
95924,11890168,11890216
95925,11890255,11890548
95926,11890334,11890887
95927,11890143,11890371
95928,11890789,11890814
95929,11889654,11891973
95930,11890171,11890271
95931,11890573,11890967
95932,11891269,11891758
95933,11891011,11892201
95934,11891206,11891322
95935,11890579,11892172
95936,11890598,11890898
95937,11890990,11891335
95938,11890361,11890591
95939,11890078,11890175
95940,11890150,11890415
95941,11890253,11890887
95942,11890134,11890210
95943,11890365,11890804
95944,11890797,11890848
95945,11890159,11890216
95946,11890850,11891335
95947,11890524,11907431
95948,11890068,11890910
95949,11889643,11907109
95950,11890295,11890367
95951,11890389,11891270
95952,11890089,11890167
95953,11890210,11890567
95954,11890118,11890369
95955,11890641,11891038
95956,11890101,11891153
95957,11890416,11890731
95958,11890210,11890587
95959,11890099,11890366
95960,11890501,11890902
95961,11890201,11891337
95962,11890432,11891337
95963,11889644,11890848
95964,11890720,11891060
95965,11890303,11890700
95966,11890670,11891732
95967,11890694,11891173
95968,11890502,11891086
95969,11890864,11891787
95970,11890879,11890965
95971,11890113,11890879
95972,11892067,11907431
95973,11890501,11890744
95974,11890310,11891956
95975,11890523,11890707
95976,11890285,11891173
95977,11890770,11890892
95978,11890102,11907093
95979,11890243,11891249
95980,11890586,11892178
95981,11890594,11891762
95982,11890378,11891025
95983,11890127,11891274
95984,11890088,11890641
95985,11890082,11890127
95986,11890180,11892205
95987,11890244,11890314
95988,11890319,11891039
95989,11890997,11891086
95990,11890720,11891136
95991,11890099,11892172
95992,11890125,11890159
95993,11890473,11907116
95994,11890536,11890720
95995,11890302,11890731
95996,11890189,11891941
95997,11890191,11890407
95998,11890193,11890697
95999,11890228,11891926
96000,11890351,11891038
96001,11890473,11891981
96002,11890997,11891181
96003,11890312,11891110
96004,11890617,11891086
96005,11890237,11892213
96006,11890105,11891325
96007,11890587,11890920
96008,11889650,11890417
96009,11890243,11890687
96010,11890965,11891956
96011,11891726,11892037
96012,11890214,11890965
96013,11889665,11891944
96014,11890331,11891094
96015,11890175,11890249
96016,11890154,11892178
96017,11890251,11890261
96018,11890173,11890210
96019,11890427,11890967
96020,11890750,11890850
96021,11890339,11890850
96022,11891228,11891732
96023,11890314,11890457
96024,11890249,11890744
96025,11890099,11890698
96026,11890351,11890501
96027,11890300,11890820
96028,11890192,11890750
96029,11890063,11890253
96030,11890163,11890385
96031,11890163,11890167
96032,11890705,11892182
96033,11890398,11890745
96034,11890475,11891094
96035,11890149,11891335
96036,11890143,11890576
96037,11889645,11892067
96038,11890303,11890320
96039,11890753,11890995
96040,11890470,11890991
96041,11890082,11907118
96042,11890102,11890327
96043,11890155,11890609
96044,11890298,11890367
96045,11890720,11890920
96046,11890158,11892067
96047,11890351,11890478
96048,11890171,11891002
96049,11890770,11907093
96050,11890407,11890821
96051,11890701,11892201
96052,11890418,11890524
96053,11890468,11891797
96054,11890844,11890971
96055,11891082,11907431
96056,11890707,11891274
96057,11890327,11890887
96058,11890243,11890523
96059,11890142,11890700
96060,11890151,11890960
96061,11890295,11890402
96062,11890253,11891060
96063,11890967,11892003
96064,11890097,11892079
96065,11890417,11890685
96066,11890995,11907171
96067,11890417,11892079
96068,11890385,11907112
96069,11890245,11890342
96070,11890160,11891758
96071,11890598,11890967
96072,11889652,11890086
96073,11890256,11890354
96074,11890122,11890194
96075,11890256,11890579
96076,11890407,11890749
96077,11890265,11890416
96078,11890310,11891944
96079,11890243,11907116
96080,11890101,11890308
96081,11890707,11891732
96082,11890300,11891198
96083,11890812,11891731
96084,11889654,11891094
96085,11890121,11890144
96086,11891274,11907133
96087,11890697,11891136
96088,11890675,11890855
96089,11890245,11891961
96090,11890219,11890567
96091,11890696,11891020
96092,11889718,11890091
96093,11890123,11890228
96094,11890965,11891218
96095,11891731,11892067
96096,11890274,11892065
96097,11890478,11890945
96098,11890163,11890380
96099,11890394,11891008
96100,11890992,11891147
96101,11890415,11892224
96102,11890274,11891245
96103,11890540,11890697
96104,11890848,11891268
96105,11890163,11890261
96106,11890453,11891080
96107,11890210,11890323
96108,11890255,11891267
96109,11890088,11890158
96110,11890523,11890753
96111,11890120,11890422
96112,11890567,11890579
96113,11890197,11890797
96114,11890173,11891147
96115,11891770,11907111
96116,11890423,11890909
96117,11890243,11890406
96118,11890576,11890652
96119,11890656,11891249
96120,11890960,11891140
96121,11890100,11907431
96122,11890074,11890369
96123,11890536,11892024
96124,11890105,11890192
96125,11889665,11890437
96126,11890160,11891147
96127,11890351,11891810
96128,11890167,11890337
96129,11890058,11890540
96130,11890549,11890565
96131,11890437,11890573
96132,11890956,11891335
96133,11890284,11890327
96134,11890219,11890579
96135,11890155,11890282
96136,11890323,11890423
96137,11890454,11891730
96138,11890168,11890287
96139,11890106,11890361
96140,11890909,11892213
96141,11890197,11890314
96142,11890120,11890591
96143,11891143,11891758
96144,11890126,11890327
96145,11890382,11891274
96146,11890302,11890869
96147,11890656,11890844
96148,11890992,11891787
96149,11890171,11890618
96150,11890114,11890223
96151,11890390,11892163
96152,11890105,11890279
96153,11890709,11890995
96154,11890146,11890687
96155,11890078,11890565
96156,11890354,11891966
96157,11889645,11892183
96158,11890312,11892054
96159,11890700,11892182
96160,11890482,11890864
96161,11890074,11890155
96162,11891024,11891973
96163,11890245,11890700
96164,11890245,11891187
96165,11890502,11891762
96166,11890122,11892250
96167,11890251,11890784
96168,11890594,11891011
96169,11890149,11891173
96170,11890437,11891797
96171,11890368,11890946
96172,11890163,11891727
96173,11890398,11890670
96174,11890700,11891997
96175,11890121,11890552
96176,11890427,11892172
96177,11890156,11890334
96178,11890567,11891280
96179,11890117,11892194
96180,11890196,11891973
96181,11890220,11890385
96182,11890699,11890801
96183,11890385,11890484
96184,11890923,11892169
96185,11891270,11907098
96186,11890148,11891280
96187,11889650,11890520
96188,11891335,11891337
96189,11890983,11907152
96190,11890501,11892037
96191,11890198,11890279
96192,11890298,11890529
96193,11890586,11892172
96194,11890484,11890902
96195,11890196,11891249
96196,11890351,11891187
96197,11890565,11890635
96198,11890607,11891025
96199,11890380,11891941
96200,11890811,11892195
96201,11890437,11890502
96202,11889646,11890565
96203,11890366,11890784
96204,11890143,11890229
96205,11890122,11890753
96206,11890730,11892054
96207,11890380,11891038
96208,11890156,11891038
96209,11890378,11890502
96210,11891080,11892172
96211,11890100,11890287
96212,11890440,11891094
96213,11890607,11890850
96214,11890079,11892079
96215,11891268,11891956
96216,11890753,11891973
96217,11890402,11890475
96218,11890171,11890705
96219,11890482,11890567
96220,11890380,11907133
96221,11890298,11890302
96222,11890390,11891793
96223,11890127,11892205
96224,11891034,11891140
96225,11890770,11890848
96226,11890581,11891731
96227,11890390,11890473
96228,11891212,11892022
96229,11890821,11891730
96230,11890900,11891268
96231,11890189,11891337
96232,11890143,11891777
96233,11890749,11891147
96234,11890174,11890310
96235,11890416,11890678
96236,11890691,11890724
96237,11890177,11890273
96238,11890123,11890339
96239,11890598,11891038
96240,11890303,11892201
96241,11890059,11891231
96242,11890518,11891100
96243,11890168,11891038
96244,11890119,11890437
96245,11890418,11891181
96246,11890539,11891203
96247,11889644,11890361
96248,11890180,11890601
96249,11890731,11891173
96250,11890097,11890956
96251,11890210,11890378
96252,11889646,11890385
96253,11889645,11890983
96254,11890331,11891261
96255,11890285,11890453
96256,11890109,11890245
96257,11890745,11890983
96258,11890228,11890652
96259,11890789,11890870
96260,11890102,11891020
96261,11890121,11890690
96262,11890228,11890609
96263,11890244,11890617
96264,11890059,11890220
96265,11890156,11890298
96266,11889644,11892183
96267,11890709,11891140
96268,11890598,11891335
96269,11890298,11890619
96270,11891218,11907093
96271,11890100,11891158
96272,11890243,11890300
96273,11890119,11890539
96274,11890398,11890423
96275,11890855,11892201
96276,11890709,11891028
96277,11890346,11890767
96278,11890065,11890214
96279,11890226,11890617
96280,11890945,11891100
96281,11890244,11890707
96282,11890342,11890473
96283,11890402,11890495
96284,11890111,11892178
96285,11890177,11890740
96286,11890154,11890655
96287,11890484,11891206
96288,11890119,11891997
96289,11890220,11890820
96290,11890701,11891008
96291,11890618,11891030
96292,11890088,11890694
96293,11890279,11890995
96294,11890300,11890398
96295,11890376,11907171
96296,11890601,11890612
96297,11890417,11890557
96298,11890229,11890337
96299,11890299,11890558
96300,11890119,11890200
96301,11889646,11891261
96302,11890088,11890240
96303,11890298,11891228
96304,11890282,11891337
96305,11889652,11890536
96306,11890656,11891261
96307,11890923,11891030
96308,11890576,11891206
96309,11890261,11891008
96310,11890477,11890540
96311,11890324,11891966
96312,11890295,11890361
96313,11890696,11891777
96314,11890244,11890295
96315,11890295,11891231
96316,11890143,11890385
96317,11890868,11907093
96318,11890129,11890565
96319,11890351,11890775
96320,11890194,11890240
96321,11890696,11907118
96322,11890390,11890687
96323,11890079,11891997
96324,11890400,11890549
96325,11890223,11890920
96326,11890432,11907152
96327,11890540,11890700
96328,11890475,11890522
96329,11889654,11890432
96330,11890215,11890552
96331,11890427,11907136
96332,11890111,11890272
96333,11889665,11890159
96334,11890385,11890797
96335,11890707,11891100
96336,11890097,11890920
96337,11890522,11891732
96338,11890668,11890730
96339,11890510,11890575
96340,11890299,11890394
96341,11890249,11890256
96342,11890099,11890460
96343,11890482,11890490
96344,11890529,11890770
96345,11890477,11890670
96346,11891231,11891261
96347,11890157,11890618
96348,11890172,11890749
96349,11890105,11890844
96350,11890741,11890820
96351,11890501,11891110
96352,11890063,11890245
96353,11890111,11907152
96354,11890168,11890200
96355,11890298,11890656
96356,11890724,11890956
96357,11890272,11890698
96358,11890470,11891322
96359,11890166,11890418
96360,11890775,11890978
96361,11889652,11890548
96362,11890171,11907152
96363,11889644,11890156
96364,11890123,11890990
96365,11890460,11891742
96366,11890440,11890587
96367,11890475,11890575
96368,11890229,11890482
96369,11890113,11890146
96370,11890433,11890814
96371,11890243,11890529
96372,11890150,11890237
96373,11890132,11890287
96374,11890415,11891218
96375,11890156,11890183
96376,11890482,11890536
96377,11890155,11890378
96378,11890209,11890609
96379,11890991,11891115
96380,11890150,11891212
96381,11890460,11891127
96382,11890520,11907178
96383,11890945,11890978
96384,11890058,11891787
96385,11890541,11890578
96386,11890125,11892079
96387,11891034,11907089
96388,11890183,11890312
96389,11890155,11890473
96390,11890541,11907112
96391,11890529,11892208
96392,11890385,11891337
96393,11890329,11890744
96394,11890119,11907171
96395,11890978,11892214
96396,11890987,11892182
96397,11890724,11890820
96398,11890174,11890302
96399,11890150,11890346
96400,11890609,11890965
96401,11890068,11890468
96402,11890691,11890770
96403,11890214,11891732
96404,11890196,11891732
96405,11890482,11892054
96406,11890328,11892067
96407,11890330,11890415
96408,11890084,11890696
96409,11890524,11891136
96410,11890430,11890699
96411,11890965,11892051
96412,11890134,11890295
96413,11890337,11890685
96414,11890198,11891759
96415,11890200,11890369
96416,11890058,11891725
96417,11890328,11890522
96418,11890121,11891158
96419,11890077,11890396
96420,11890120,11892065
96421,11890075,11890079
96422,11890068,11890874
96423,11891187,11891787
96424,11890193,11907098
96425,11890160,11890598
96426,11890376,11892214
96427,11890147,11890678
96428,11890114,11890226
96429,11890983,11907116
96430,11890396,11907171
96431,11892051,11907178
96432,11890337,11891020
96433,11890171,11890814
96434,11891249,11907093
96435,11890147,11890858
96436,11891034,11891134
96437,11891094,11892067
96438,11890581,11890812
96439,11890329,11890511
96440,11890097,11891110
96441,11889650,11891956
96442,11890673,11890900
96443,11890129,11890869
96444,11890150,11890367
96445,11892022,11892194
96446,11890082,11890390
96447,11890100,11890579
96448,11890227,11890369
96449,11890330,11891249
96450,11889645,11892037
96451,11890440,11891024
96452,11890750,11890855
96453,11890330,11890416
96454,11890180,11890685
96455,11890132,11890334
96456,11890096,11890240
96457,11890282,11890390
96458,11890573,11890696
96459,11890694,11890995
96460,11890302,11890745
96461,11890673,11890744
96462,11890302,11890522
96463,11890193,11890287
96464,11890864,11892079
96465,11890127,11891212
96466,11890109,11890251
96467,11890233,11890457
96468,11890102,11890407
96469,11890129,11890229
96470,11890155,11891731
96471,11890114,11890211
96472,11890669,11891028
96473,11891143,11891777
96474,11890334,11890946
96475,11890655,11890902
96476,11890262,11890327
96477,11890123,11890142
96478,11890612,11890696
96479,11890971,11891082
96480,11890274,11891007
96481,11890567,11891810
96482,11890367,11890869
96483,11890478,11890857
96484,11890870,11891267
96485,11890967,11907093
96486,11890698,11891337
96487,11890858,11892183
96488,11890691,11892065
96489,11890814,11890919
96490,11890120,11890334
96491,11890117,11890548
96492,11891280,11892194
96493,11890096,11890158
96494,11890175,11890319
96495,11890339,11890368
96496,11890063,11890086
96497,11890177,11891134
96498,11890609,11891060
96499,11890143,11890310
96500,11890074,11891941
96501,11890214,11891143
96502,11890314,11890848
96503,11890150,11890501
96504,11890407,11892022
96505,11890312,11892178
96506,11890385,11891228
96507,11890273,11891034
96508,11890106,11891973
