,participant_A,participant_B
80803,11890228,11890617
80804,11890149,11891181
80805,11890520,11891758
80806,11890454,11891941
80807,11890320,11891793
80808,11890619,11890946
80809,11890524,11890870
80810,11890470,11890587
80811,11890406,11890641
80812,11890074,11890697
80813,11890059,11890675
80814,11889643,11890376
80815,11890314,11891970
80816,11890204,11890565
80817,11890189,11891218
80818,11890548,11890978
80819,11890114,11891110
80820,11890319,11907093
80821,11890237,11891759
80822,11890114,11891080
80823,11890303,11890334
80824,11891231,11907112
80825,11890065,11890470
80826,11890287,11890432
80827,11890215,11892067
80828,11890607,11907136
80829,11889651,11890789
80830,11890427,11890567
80831,11890147,11890652
80832,11890511,11891727
80833,11890097,11890390
80834,11890189,11890734
80835,11890123,11890868
80836,11890775,11891187
80837,11890142,11890243
80838,11890784,11891110
80839,11891268,11891966
80840,11890101,11890155
80841,11890430,11892022
80842,11890274,11890522
80843,11890900,11891777
80844,11890437,11891810
80845,11890172,11890567
80846,11890172,11891730
80847,11889650,11890844
80848,11890113,11890619
80849,11890549,11890696
80850,11890106,11890587
80851,11890158,11890285
80852,11891730,11892067
80853,11890406,11890548
80854,11890400,11890734
80855,11890105,11891086
80856,11890366,11891181
80857,11890183,11890221
80858,11890148,11890591
80859,11890228,11907116
80860,11890581,11907116
80861,11890063,11890279
80862,11890457,11907431
80863,11890567,11890694
80864,11890540,11891770
80865,11890151,11892208
80866,11890696,11890945
80867,11890295,11890690
80868,11890432,11891777
80869,11890591,11890945
80870,11891203,11891228
80871,11891758,11892205
80872,11890224,11890418
80873,11890063,11891086
80874,11890180,11890354
80875,11890518,11907111
80876,11890287,11890541
80877,11890575,11890655
80878,11890059,11891727
80879,11890065,11890698
80880,11890160,11892065
80881,11890696,11891007
80882,11890091,11890274
80883,11890194,11892250
80884,11890150,11890670
80885,11890183,11907178
80886,11890652,11890741
80887,11890376,11891725
80888,11890129,11890328
80889,11890698,11890848
80890,11890745,11907116
80891,11890361,11891762
80892,11890470,11891127
80893,11890460,11890789
80894,11890327,11890956
80895,11890273,11891731
80896,11890072,11890784
80897,11890119,11890300
80898,11890132,11890221
80899,11890259,11890540
80900,11890287,11890342
80901,11890096,11890967
80902,11890117,11890369
80903,11890198,11890284
80904,11890767,11890814
80905,11890172,11890240
80906,11890656,11907112
80907,11890587,11890821
80908,11890354,11890965
80909,11890966,11907093
80910,11890215,11890261
80911,11890194,11891173
80912,11890166,11890567
80913,11889644,11890233
80914,11890575,11890740
80915,11890168,11891173
80916,11891082,11891110
80917,11890237,11891002
80918,11890300,11890731
80919,11890705,11890730
80920,11890144,11891008
80921,11890249,11890720
80922,11889652,11890149
80923,11890216,11892182
80924,11890992,11892169
80925,11890211,11891030
80926,11890883,11892003
80927,11890072,11890701
80928,11890148,11890243
80929,11890163,11907118
80930,11890256,11907118
80931,11890180,11907116
80932,11890678,11890844
80933,11890536,11891086
80934,11889650,11890417
80935,11890259,11890269
80936,11890243,11890770
80937,11890308,11892250
80938,11891008,11892003
80939,11890150,11890166
80940,11890064,11890330
80941,11890312,11890869
80942,11890299,11891731
80943,11889645,11890129
80944,11890196,11890812
80945,11890108,11891944
80946,11890422,11890511
80947,11891731,11891770
80948,11890299,11890609
80949,11890820,11891020
80950,11890158,11890978
80951,11890132,11890361
80952,11890229,11890251
80953,11890220,11890237
80954,11889651,11890855
80955,11890105,11892079
80956,11890303,11891047
80957,11891758,11892054
80958,11890084,11890277
80959,11890641,11891038
80960,11890160,11890371
80961,11890598,11891758
80962,11890211,11890433
80963,11890432,11891136
80964,11890154,11890540
80965,11890400,11892178
80966,11890299,11890313
80967,11890261,11890837
80968,11890406,11890700
80969,11890256,11890698
80970,11890158,11891966
80971,11890091,11890154
80972,11890271,11891726
80973,11890142,11890524
80974,11890457,11890586
80975,11890470,11890745
80976,11890879,11891770
80977,11890945,11891777
80978,11890107,11907112
80979,11890390,11891970
80980,11890284,11890457
80981,11890119,11890587
80982,11890255,11890945
80983,11890586,11890618
80984,11890618,11892250
80985,11890078,11890699
80986,11890156,11890313
80987,11890091,11890490
80988,11891028,11892054
80989,11890433,11890965
80990,11890324,11890361
80991,11890062,11891025
80992,11890146,11890204
80993,11891758,11907136
80994,11890394,11890440
80995,11890105,11890694
80996,11890400,11890617
80997,11891080,11891335
80998,11890173,11890389
80999,11890541,11891325
81000,11890346,11890368
81001,11890197,11890635
81002,11890122,11890285
81003,11890151,11890378
81004,11890077,11890102
81005,11890618,11890707
81006,11890652,11892250
81007,11890243,11890245
81008,11890198,11890423
81009,11890430,11892178
81010,11890183,11890277
81011,11890251,11890741
81012,11889643,11889684
81013,11890121,11891025
81014,11890741,11891341
81015,11890440,11890898
81016,11890074,11890380
81017,11890079,11890261
81018,11890612,11890910
81019,11890594,11891203
81020,11890150,11890576
81021,11890273,11890844
81022,11890220,11891730
81023,11890172,11890707
81024,11890540,11891231
81025,11891249,11891322
81026,11890168,11891030
81027,11890185,11890327
81028,11890227,11890578
81029,11891228,11891973
81030,11890200,11890354
81031,11889652,11890273
81032,11890428,11891216
81033,11889645,11890106
81034,11890385,11890545
81035,11890453,11892172
81036,11890221,11890784
81037,11890478,11890659
81038,11891966,11892172
81039,11890201,11892024
81040,11890078,11890576
81041,11890119,11890233
81042,11890108,11890478
81043,11890511,11890536
81044,11890229,11891181
81045,11890149,11890699
81046,11890302,11890418
81047,11890468,11890801
81048,11890529,11890541
81049,11890368,11890674
81050,11890400,11890731
81051,11890700,11890811
81052,11890687,11890740
81053,11890409,11891030
81054,11890196,11890900
81055,11890814,11891158
81056,11890194,11891941
81057,11890687,11890992
81058,11890861,11891762
81059,11890437,11891187
81060,11890126,11891024
81061,11889651,11890573
81062,11890422,11890510
81063,11890240,11890960
81064,11890082,11890690
81065,11890422,11890942
81066,11890812,11891725
81067,11890121,11890351
81068,11890418,11891314
81069,11890313,11890470
81070,11890227,11890265
81071,11890740,11891086
81072,11890064,11890099
81073,11890183,11890690
81074,11890734,11890865
81075,11890122,11890284
81076,11890312,11891279
81077,11890132,11890659
81078,11890113,11891115
81079,11890174,11890995
81080,11890159,11890394
81081,11889665,11890433
81082,11890594,11891267
81083,11890378,11890992
81084,11891726,11891770
81085,11890156,11890731
81086,11890581,11891941
81087,11890088,11890146
81088,11890339,11890919
81089,11890501,11891198
81090,11890576,11891127
81091,11890402,11891997
81092,11890323,11907098
81093,11891314,11892169
81094,11890942,11891770
81095,11890285,11890428
81096,11889643,11891100
81097,11890240,11891153
81098,11890077,11890868
81099,11889645,11890149
81100,11890812,11890855
81101,11891020,11892214
81102,11890415,11891007
81103,11890330,11890511
81104,11890440,11890457
81105,11890191,11890675
81106,11890122,11890134
81107,11890470,11891030
81108,11890233,11907152
81109,11890160,11890797
81110,11890262,11891140
81111,11890077,11890477
81112,11890147,11890390
81113,11891080,11892037
81114,11890942,11890966
81115,11890477,11890720
81116,11890641,11890784
81117,11890541,11890576
81118,11890652,11891039
81119,11890215,11891280
81120,11890200,11891762
81121,11890256,11890848
81122,11890121,11890987
81123,11890490,11890804
81124,11890289,11890484
81125,11890415,11890879
81126,11890244,11891726
81127,11890601,11891134
81128,11890334,11891147
81129,11891024,11891173
81130,11890495,11891941
81131,11890129,11890861
81132,11892183,11892208
81133,11889646,11891274
81134,11890180,11890417
81135,11890172,11890400
81136,11890618,11891020
81137,11890167,11890418
81138,11890337,11890578
81139,11890209,11890789
81140,11890323,11892201
81141,11890156,11890306
81142,11890619,11892067
81143,11890598,11891770
81144,11890598,11890612
81145,11890313,11890545
81146,11890194,11890385
81147,11890734,11890902
81148,11890581,11892024
81149,11890189,11890256
81150,11890700,11892224
81151,11890125,11890211
81152,11890380,11890805
81153,11891944,11892022
81154,11890118,11890428
81155,11890272,11892079
81156,11890482,11891314
81157,11890101,11890967
81158,11890430,11890699
81159,11890319,11890389
81160,11890204,11891341
81161,11890330,11890694
81162,11890198,11890857
81163,11890302,11890789
81164,11890121,11890900
81165,11890099,11890965
81166,11889665,11890157
81167,11890151,11891002
81168,11890394,11890398
81169,11890549,11890784
81170,11890245,11890279
81171,11890261,11891961
81172,11890174,11891039
81173,11890898,11891725
81174,11891158,11891926
81175,11890089,11891280
81176,11890366,11890707
81177,11890284,11890523
81178,11890389,11890558
81179,11890121,11890967
81180,11890201,11890720
81181,11890180,11891025
81182,11890549,11890960
81183,11890143,11890470
81184,11890697,11890960
81185,11890987,11907431
81186,11890059,11907093
81187,11891322,11891770
81188,11890367,11892169
81189,11890109,11890805
81190,11890271,11892022
81191,11890396,11890440
81192,11890741,11892172
81193,11890167,11890168
81194,11890295,11892224
81195,11890113,11891787
81196,11890214,11891279
81197,11890371,11890430
81198,11890367,11890864
81199,11890460,11890536
81200,11890312,11890687
81201,11890251,11892250
81202,11889684,11891025
81203,11890967,11892163
81204,11890094,11890224
81205,11890329,11890753
81206,11890334,11890536
81207,11890659,11907116
81208,11890770,11891249
81209,11890159,11891944
81210,11890200,11890233
81211,11890432,11890536
81212,11890573,11892051
81213,11890108,11890211
81214,11890374,11891158
81215,11890490,11891941
81216,11891198,11891944
81217,11890105,11907431
81218,11890618,11907152
81219,11890251,11890478
81220,11890522,11890647
81221,11890669,11891134
81222,11890171,11891024
81223,11890117,11890567
81224,11890173,11890216
81225,11890675,11891082
81226,11890147,11890329
81227,11890107,11890805
81228,11890271,11890453
81229,11890418,11890520
81230,11890096,11890211
81231,11891100,11892201
81232,11890655,11890898
81233,11890552,11891206
81234,11890668,11891024
81235,11890470,11890820
81236,11890099,11890741
81237,11889650,11890687
81238,11890215,11891143
81239,11890168,11890942
81240,11890157,11890724
81241,11890289,11890945
81242,11890064,11890691
81243,11890539,11890700
81244,11890482,11890775
81245,11889684,11890578
81246,11890468,11892067
81247,11890074,11890376
81248,11890460,11890691
81249,11890216,11890641
81250,11892172,11892208
81251,11890117,11890868
81252,11890078,11890274
81253,11890159,11890983
81254,11890289,11890874
81255,11890522,11891127
81256,11890618,11891245
81257,11890106,11891337
81258,11890775,11891228
81259,11890065,11891136
81260,11890398,11890923
81261,11890991,11892195
81262,11890385,11890484
81263,11890166,11890558
81264,11889651,11890100
81265,11890407,11890858
81266,11890539,11890690
81267,11890142,11892224
81268,11890091,11890454
81269,11890328,11891337
81270,11889654,11890511
81271,11890174,11890635
81272,11890390,11892065
81273,11890368,11890482
81274,11890156,11890361
81275,11890192,11891961
81276,11890160,11891797
81277,11890320,11890647
81278,11890541,11890699
81279,11890191,11890482
81280,11890078,11891245
81281,11890687,11892169
81282,11890086,11890668
81283,11891762,11892169
81284,11890868,11891047
81285,11890540,11890848
81286,11890215,11890262
81287,11890284,11890306
81288,11890126,11890805
81289,11890308,11890594
81290,11890118,11890324
81291,11891086,11907111
81292,11890064,11890909
81293,11890082,11890655
81294,11890378,11891966
81295,11890193,11890518
81296,11890354,11892065
81297,11890209,11890376
81298,11890707,11892045
81299,11890126,11891777
81300,11890113,11890155
81301,11890182,11890389
81302,11890194,11890907
81303,11890730,11892172
81304,11890198,11890990
81305,11890641,11890812
81306,11890784,11890942
81307,11890837,11891212
81308,11890105,11891793
81309,11890220,11891030
81310,11890059,11890548
81311,11890334,11890378
81312,11890578,11907116
81313,11889718,11890730
81314,11890198,11890641
81315,11890159,11890201
81316,11890330,11890376
81317,11890334,11890376
81318,11890077,11890428
81319,11890390,11891039
81320,11890168,11890784
81321,11890079,11891793
81322,11890074,11891732
81323,11890189,11891793
81324,11890102,11890134
81325,11890228,11907109
81326,11891158,11892022
81327,11891094,11891997
81328,11890058,11890079
81329,11890457,11891047
81330,11891212,11891970
81331,11890609,11891047
81332,11890430,11890992
81333,11890647,11891002
81334,11890328,11891961
81335,11891082,11891268
81336,11890609,11891269
81337,11890255,11890591
81338,11890567,11890635
81339,11890123,11891973
81340,11890920,11890987
81341,11890082,11890784
81342,11890082,11890699
81343,11890670,11890731
81344,11890117,11890319
81345,11890272,11890369
81346,11890440,11891269
81347,11890945,11890991
81348,11890720,11890879
81349,11890119,11890193
81350,11890063,11890900
81351,11890354,11890565
81352,11890850,11891034
81353,11890155,11890432
81354,11890253,11891134
81355,11890113,11892182
81356,11890113,11891011
81357,11889645,11890591
81358,11890591,11892003
81359,11890277,11890811
81360,11890374,11890430
81361,11890295,11890565
81362,11889654,11890400
81363,11890518,11890978
81364,11890323,11890983
81365,11890945,11891034
81366,11890183,11892194
81367,11891153,11892067
81368,11890289,11890696
81369,11890923,11891143
81370,11890120,11891966
81371,11890106,11890502
81372,11890269,11892183
81373,11891080,11891314
81374,11890812,11907152
81375,11890088,11892250
81376,11890147,11890261
81377,11890171,11891325
81378,11890144,11890767
81379,11890501,11891134
81380,11890216,11890354
81381,11890898,11890956
81382,11890091,11891726
81383,11890510,11891086
81384,11890864,11891961
81385,11891008,11892065
81386,11890398,11891970
81387,11890167,11890545
81388,11890091,11907098
81389,11890143,11890698
81390,11890477,11890522
81391,11890156,11890175
81392,11890482,11890900
81393,11890211,11890965
81394,11890366,11907109
81395,11890082,11890204
81396,11890478,11890502
81397,11890215,11890331
81398,11890121,11892022
81399,11890154,11890400
81400,11890068,11890997
81401,11890314,11890898
81402,11889688,11890102
81403,11890183,11907116
81404,11890160,11890865
81405,11890310,11890858
81406,11890223,11890655
81407,11890111,11890367
81408,11889650,11890635
81409,11890126,11890329
81410,11890211,11890647
81411,11890868,11891212
81412,11890107,11890978
81413,11889665,11890390
81414,11890148,11891726
81415,11890848,11891956
81416,11889651,11890126
81417,11890253,11891143
81418,11890363,11890365
81419,11890114,11890652
81420,11890100,11891136
81421,11891002,11892051
81422,11890244,11891973
81423,11890163,11890346
81424,11890396,11890811
81425,11890313,11891086
81426,11890673,11890946
81427,11890427,11890511
81428,11890330,11907093
81429,11890158,11890484
81430,11890256,11891941
81431,11890844,11892213
81432,11890371,11890858
81433,11890346,11890670
81434,11890189,11892194
81435,11892024,11892054
81436,11889665,11890125
81437,11890122,11890548
81438,11890557,11892051
81439,11890160,11890198
81440,11890089,11891143
81441,11891341,11892054
81442,11891218,11892201
81443,11890398,11891047
81444,11890820,11891136
81445,11890154,11890518
81446,11890059,11891249
81447,11890245,11890674
81448,11891094,11891341
81449,11889645,11891730
81450,11890172,11890310
81451,11890864,11891024
81452,11889652,11890084
81453,11891007,11907093
81454,11890120,11892250
81455,11890089,11891173
81456,11892065,11907178
81457,11890591,11891973
81458,11891270,11891997
81459,11890146,11891973
81460,11890659,11891034
81461,11890821,11890971
81462,11890328,11892205
81463,11890478,11890967
81464,11890545,11890909
81465,11890216,11890277
81466,11890289,11890656
81467,11890265,11891110
81468,11890641,11890705
81469,11890196,11891770
81470,11889684,11890656
81471,11889652,11891762
81472,11890106,11890907
81473,11890302,11890997
81474,11890586,11907089
81475,11890065,11891956
81476,11890122,11890125
81477,11890887,11891140
81478,11890744,11891008
81479,11890422,11892214
81480,11890674,11890775
81481,11890478,11890797
81482,11890226,11890609
81483,11890745,11891762
81484,11890390,11891198
81485,11890175,11907152
81486,11891187,11891268
81487,11890142,11890864
81488,11890079,11890529
81489,11890337,11890967
81490,11890495,11891267
81491,11890306,11890910
81492,11890983,11891020
81493,11890524,11891245
81494,11890200,11890511
81495,11892208,11907118
81496,11890177,11890797
81497,11890189,11890423
81498,11890407,11890518
81499,11890249,11890946
81500,11890428,11891269
81501,11890160,11891245
81502,11890216,11890909
81503,11890091,11890119
81504,11890540,11890987
81505,11891973,11892051
81506,11890143,11890511
81507,11890865,11907152
81508,11890907,11892213
81509,11890150,11891270
81510,11890306,11891082
81511,11891173,11892045
81512,11891212,11907133
81513,11890243,11890701
81514,11890741,11890848
81515,11890064,11890117
81516,11890144,11890365
81517,11890168,11891100
81518,11890699,11891341
81519,11889718,11890920
81520,11890226,11890437
81521,11890289,11890319
81522,11890669,11890848
81523,11890113,11891143
81524,11890883,11891279
81525,11890158,11891127
81526,11890249,11892208
81527,11890172,11891218
81528,11890200,11890967
81529,11890102,11890354
81530,11890837,11891245
81531,11889652,11890536
81532,11890074,11890490
81533,11890407,11890575
81534,11890182,11891732
81535,11890279,11890587
81536,11890118,11890518
81537,11890148,11890331
81538,11890059,11890244
81539,11890749,11907178
81540,11890502,11890965
81541,11890284,11890821
81542,11890088,11890117
81543,11890310,11891030
81544,11890084,11907171
81545,11890204,11890731
81546,11890423,11890609
81547,11890861,11890874
81548,11890198,11890249
81549,11890154,11890205
81550,11890209,11890701
81551,11890394,11891981
81552,11890143,11891787
81553,11890821,11891961
81554,11890647,11891270
81555,11891198,11891731
81556,11890273,11892003
81557,11890148,11891725
81558,11890147,11890324
81559,11890132,11890371
81560,11890273,11890478
81561,11890674,11891337
81562,11890146,11890331
81563,11890149,11890328
81564,11890256,11890265
81565,11890088,11890106
81566,11890249,11891944
81567,11890749,11907109
81568,11890101,11890749
81569,11890468,11907178
81570,11890163,11890670
81571,11890237,11907112
81572,11890709,11891961
81573,11890210,11892195
81574,11890691,11891127
81575,11907118,11907431
81576,11891793,11907171
81577,11890416,11890609
81578,11890273,11890669
81579,11890363,11890417
81580,11890861,11890966
81581,11890522,11890619
81582,11890214,11891941
81583,11890342,11891203
81584,11890327,11907118
81585,11890120,11890734
81586,11890539,11890540
81587,11891025,11891206
81588,11890120,11891325
81589,11890427,11890898
81590,11890522,11890573
81591,11890117,11890328
81592,11890189,11890967
81593,11890409,11890784
81594,11890302,11890805
81595,11890576,11890879
81596,11890361,11890652
81597,11891758,11907152
81598,11890177,11890656
81599,11890220,11892045
81600,11890670,11890687
81601,11890303,11892067
81602,11890147,11890209
81603,11891941,11907152
81604,11890529,11891038
81605,11890675,11892051
81606,11890101,11890705
81607,11890329,11890342
81608,11890134,11890298
81609,11890282,11890971
81610,11890363,11890423
81611,11890490,11890883
81612,11890261,11890811
81613,11890201,11890698
81614,11890289,11890578
81615,11890378,11890775
81616,11890324,11892214
81617,11890909,11907136
81618,11890121,11890302
81619,11890942,11891216
81620,11890805,11891245
81621,11890074,11891203
81622,11890539,11907133
81623,11890861,11891245
81624,11890857,11907112
81625,11891086,11892024
81626,11890285,11891268
81627,11890945,11890971
81628,11890284,11890874
81629,11890279,11890540
81630,11890233,11891134
81631,11890220,11890618
81632,11889651,11890920
81633,11890635,11891956
81634,11890074,11890158
81635,11890811,11891024
81636,11890273,11907111
81637,11890865,11891249
81638,11890253,11890437
81639,11890058,11890879
81640,11890541,11890567
81641,11890215,11891153
81642,11890698,11891147
81643,11890770,11890942
81644,11890173,11891981
81645,11890201,11892195
81646,11890310,11891727
81647,11890132,11890289
81648,11890440,11890694
81649,11890214,11890228
81650,11891231,11892224
81651,11890183,11890374
81652,11890194,11907098
81653,11890428,11890656
81654,11890581,11890887
81655,11890923,11891726
81656,11891341,11907089
81657,11890367,11891261
81658,11890312,11891759
81659,11890062,11890707
81660,11890369,11890523
81661,11890328,11890331
81662,11890300,11890971
81663,11890861,11891314
81664,11890063,11890328
81665,11890159,11890691
81666,11890265,11891212
81667,11890100,11890558
81668,11890327,11891956
81669,11890923,11891732
81670,11890400,11890565
81671,11890685,11891981
81672,11890262,11890821
81673,11890306,11890327
81674,11890696,11890749
81675,11890797,11907152
81676,11890253,11891961
81677,11890594,11890923
81678,11890215,11890923
81679,11890233,11891966
81680,11890406,11890541
81681,11890084,11891337
81682,11890223,11890647
81683,11890077,11891136
81684,11890502,11890770
81685,11890844,11891100
81686,11890406,11891206
81687,11890122,11890171
81688,11890960,11891981
81689,11890306,11890978
81690,11889645,11890907
81691,11890144,11890477
81692,11890113,11890804
81693,11890101,11890244
81694,11890160,11891100
81695,11890522,11891267
81696,11890956,11892067
81697,11890129,11890303
81698,11890221,11890857
81699,11890068,11890368
81700,11890319,11890855
81701,11890156,11891956
81702,11890887,11890971
81703,11890804,11907178
81704,11890177,11891725
81705,11891206,11891216
81706,11890100,11891762
81707,11890274,11890579
81708,11890142,11892250
81709,11890163,11890180
81710,11890707,11892205
81711,11890478,11891086
81712,11890868,11891198
81713,11890334,11890959
81714,11890655,11891228
81715,11890285,11890670
81716,11889665,11890548
81717,11890299,11890858
81718,11890177,11890374
81719,11890946,11891274
81720,11890122,11890874
81721,11890767,11892183
81722,11890221,11890523
81723,11890334,11892178
81724,11890180,11890219
81725,11890814,11890892
81726,11890072,11891731
81727,11890378,11890861
81728,11890501,11891094
81729,11890189,11890844
81730,11890256,11891337
81731,11889643,11892054
81732,11890394,11890992
81733,11890396,11891341
81734,11890518,11890548
81735,11891267,11891966
81736,11890330,11890707
81737,11890229,11907133
81738,11890334,11891280
81739,11890874,11907109
81740,11890433,11890705
81741,11890216,11892178
81742,11890189,11890416
81743,11890079,11890194
81744,11890284,11891944
81745,11890134,11890287
81746,11889649,11889688
81747,11890811,11890892
81748,11890204,11890902
81749,11890163,11890591
81750,11889684,11890134
81751,11890106,11890558
81752,11890898,11907133
81753,11890220,11890647
81754,11890289,11890618
81755,11890249,11890997
81756,11890097,11890205
81757,11889665,11890575
81758,11889645,11891997
81759,11890096,11890811
81760,11890741,11907116
81761,11890300,11890324
81762,11890430,11890659
81763,11890259,11891245
81764,11890058,11890323
81765,11890102,11890191
81766,11890151,11890641
81767,11890122,11890154
81768,11890255,11890432
81769,11890607,11891143
81770,11890269,11891008
81771,11889684,11890129
81772,11890183,11907431
81773,11890273,11890477
81774,11890074,11890453
81775,11890148,11891268
81776,11890166,11891322
81777,11890271,11891024
81778,11890148,11907118
81779,11890150,11890390
81780,11890160,11891136
81781,11890262,11890453
81782,11890111,11890215
81783,11890511,11890902
81784,11890148,11890224
81785,11890314,11907109
81786,11890398,11892194
81787,11890552,11907089
81788,11890331,11890536
81789,11890324,11890579
81790,11890366,11890730
81791,11890753,11891793
81792,11890313,11890428
81793,11890227,11890784
81794,11890855,11891060
81795,11889684,11890396
81796,11890659,11892194
81797,11889649,11907116
81798,11890079,11891759
81799,11890215,11890804
81800,11890855,11891249
81801,11890298,11890586
81802,11890285,11907118
81803,11890659,11907431
81804,11890097,11892163
81805,11890126,11890705
81806,11890107,11892224
81807,11890607,11891973
81808,11890287,11890368
81809,11890685,11891218
81810,11890244,11890697
81811,11890299,11890734
81812,11890734,11892079
81813,11890204,11890256
81814,11890269,11891110
81815,11890389,11890685
81816,11890300,11892022
81817,11890598,11890814
81818,11890172,11890767
81819,11890369,11891153
81820,11890423,11890797
81821,11890378,11891216
81822,11890285,11890997
81823,11890216,11890249
81824,11890108,11890942
81825,11889643,11892163
81826,11890122,11890319
81827,11890678,11890864
81828,11890105,11890156
81829,11890598,11892214
81830,11890468,11891956
81831,11890160,11890174
81832,11890082,11891961
81833,11890502,11892208
81834,11890820,11890995
81835,11890211,11890314
81836,11890879,11891742
81837,11890205,11890770
81838,11890082,11890159
81839,11890820,11890919
81840,11891047,11891727
81841,11890670,11891094
81842,11890482,11892169
81843,11890522,11891981
81844,11890074,11890303
81845,11890269,11890837
81846,11890227,11890655
81847,11890709,11890898
81848,11890518,11891279
81849,11890075,11890175
81850,11890120,11890237
81851,11890306,11890990
81852,11890502,11892194
81853,11890402,11891268
81854,11890323,11891127
81855,11890609,11890820
81856,11890082,11890959
81857,11890285,11890995
81858,11890287,11891944
81859,11889654,11890146
81860,11890220,11891267
81861,11890423,11907112
81862,11890731,11891770
81863,11890804,11890883
81864,11890125,11890874
81865,11890226,11890295
81866,11889645,11890308
81867,11890674,11907431
81868,11890197,11890983
81869,11890320,11891187
81870,11890520,11890674
81871,11891173,11892182
81872,11890079,11890228
81873,11890064,11890167
81874,11890114,11890983
81875,11890858,11892065
81876,11890192,11890380
81877,11890685,11890997
81878,11890328,11891725
81879,11890205,11890484
81880,11890635,11890811
81881,11890183,11890902
81882,11890173,11890454
81883,11890536,11907136
81884,11890709,11890959
81885,11890111,11890154
81886,11890105,11890371
81887,11890734,11892205
81888,11890868,11891759
81889,11891267,11907112
81890,11890074,11890117
81891,11890126,11890255
81892,11891280,11891762
81893,11890720,11907089
81894,11890992,11891314
81895,11889646,11890558
81896,11890074,11890919
81897,11890120,11890581
81898,11890256,11890303
81899,11890821,11892065
81900,11890151,11891086
81901,11889644,11890696
81902,11890428,11890670
81903,11890157,11890324
81904,11890329,11891025
81905,11890308,11890371
81906,11890300,11890868
81907,11890142,11890741
81908,11890096,11890946
81909,11890142,11890909
81910,11890113,11890180
81911,11890226,11891134
81912,11890415,11890511
81913,11890744,11890855
81914,11890189,11890548
81915,11890475,11892205
81916,11890586,11890655
81917,11890510,11891730
81918,11890971,11891228
81919,11890157,11890209
81920,11890324,11890923
81921,11890618,11890858
81922,11890229,11890696
81923,11890594,11890805
81924,11890784,11890909
81925,11890223,11891759
81926,11890495,11891758
81927,11889646,11890673
81928,11890089,11890196
81929,11890223,11890427
81930,11890457,11890510
81931,11890731,11890991
81932,11890197,11891047
81933,11890540,11892194
81934,11890389,11891110
81935,11890687,11890744
81936,11890971,11892208
81937,11890591,11907136
81938,11890154,11891730
81939,11890166,11891810
81940,11890063,11890114
81941,11890198,11892037
81942,11890865,11891034
81943,11890196,11890274
81944,11890320,11890720
81945,11890086,11890367
81946,11890490,11890874
81947,11890108,11891759
81948,11890088,11890376
81949,11890398,11891961
81950,11890548,11890641
81951,11890675,11891787
81952,11890272,11890707
81953,11890151,11891024
81954,11890119,11892213
81955,11890192,11890731
81956,11890259,11891038
81957,11890635,11890767
81958,11890869,11891758
81959,11890685,11890983
81960,11890470,11891047
81961,11890201,11890482
81962,11889645,11890146
81963,11890142,11891231
81964,11890548,11891024
81965,11890864,11891039
81966,11890143,11891280
81967,11890091,11890750
81968,11890468,11891008
81969,11890183,11890204
81970,11890690,11890995
81971,11891024,11891762
81972,11890900,11891173
81973,11890540,11890609
81974,11891110,11892213
81975,11890091,11890417
81976,11890313,11890339
81977,11890607,11890612
81978,11890127,11892183
81979,11891008,11892051
81980,11890102,11891742
81981,11890271,11890591
81982,11890125,11890745
81983,11890354,11891030
81984,11890314,11891039
81985,11889644,11890609
81986,11890511,11891249
81987,11890295,11890740
81988,11890193,11890909
81989,11890223,11890475
81990,11891007,11891956
81991,11890685,11890811
81992,11890086,11890289
81993,11890396,11890587
81994,11890101,11890361
81995,11890376,11891787
81996,11890147,11890330
81997,11889652,11890368
81998,11890155,11890233
81999,11890367,11891727
82000,11890096,11890887
82001,11890470,11890804
82002,11890084,11890965
82003,11890158,11890992
82004,11890193,11890374
82005,11890709,11892065
82006,11890300,11890581
82007,11890209,11891270
82008,11891966,11892194
82009,11890966,11891020
82010,11890198,11892022
82011,11890113,11890511
82012,11890576,11892213
82013,11890058,11890154
82014,11890158,11890244
82015,11890539,11891158
82016,11890618,11891158
82017,11890468,11890995
82018,11890361,11890775
82019,11890668,11890805
82020,11890380,11892213
82021,11890454,11891274
82022,11890146,11891047
82023,11890143,11890573
82024,11890552,11890855
82025,11890185,11891218
82026,11890063,11890185
82027,11891268,11891970
82028,11890244,11890578
82029,11890220,11890409
82030,11890457,11907116
82031,11891787,11891997
82032,11890400,11891270
82033,11890256,11890907
82034,11890126,11892250
82035,11890618,11892065
82036,11890855,11892051
82037,11890063,11891047
82038,11890501,11892201
82039,11890433,11890675
82040,11890389,11891961
82041,11890518,11892201
82042,11889644,11891981
82043,11890454,11890618
82044,11891231,11892194
82045,11890380,11891094
82046,11890147,11890967
82047,11890557,11892065
82048,11892051,11892250
82049,11890548,11890945
82050,11891020,11891136
82051,11890731,11891110
82052,11890705,11891034
82053,11890801,11891730
82054,11890132,11891228
82055,11890770,11890892
82056,11890619,11907089
82057,11890149,11891147
82058,11889718,11891134
82059,11890126,11890243
82060,11890163,11890510
82061,11890111,11890172
82062,11890201,11890775
82063,11890330,11892201
82064,11890105,11890902
82065,11890154,11890324
82066,11890741,11890744
82067,11890368,11890995
82068,11889654,11891147
82069,11890064,11890992
82070,11890697,11892250
82071,11890114,11891228
82072,11890971,11891110
82073,11890177,11892172
